,Unnamed: 0,Target,coact,corep,Coef.Acts,Coef.Reps,Coef.coActs,Coef.coReps,R2,RMSE,interactions,coop,MergeScore
0,21,YMR056C,YFR034C YGR067C,YIR019C,-0.527577612746745 -0.618984140967828,-0.0597185820078539,"0,119924622972222",,"0,811424570067124","0,523195810886037",0,0,"0,270474856689041"
1,101,YBR085W,YJR147W,YJL103C YGL197W YJL089W,0.309386437599737,-0.885620223128963 -0.546200966236146,,"0,00316485749813411","0,62441976118146","0,61786139815272",0,0,"0,20813992039382"
2,258,YJR155W,YGL197W YGL096W,YOR028C,-2.09194998807236 -1.15540887830566,-0.247611540009037,"0,216958930457963",,"0,520288989258271","0,752922443160667",0,0,"0,17342966308609"
3,395,YNL331C,YBR033W YBR297W YBR240C,YLR256W YJL056C,-0.076346861122718 -0.154460479884821 -0.207116435370907,0.0931670158103477 -0.207116435370907 -0.154460479884821,"0,00471216259720922","-0,0299579229801548","0,56981752667869","0,513631248234657",0,0,"0,189939175559563"
4,446,YDL243C,YCR018C YDR146C,YDL138W,-0.509452038001016 -0.811022161000646,-0.455121368015673,"0,106452566440896",,"0,202568709892757","1,04494244411917","0,333333333333333",0,"0,178634014408697"
5,579,YFL056C,YCR106W YER184C,YPR018W YGR063C,-1.14942987405032 -0.912614446769806,0.239324536954933 -0.912614446769806,"0,211496100896219","-0,0763960234457195","0,41501144889163","0,674675066206844",0,0,"0,138337149630543"
6,715,YNL141W,YBL054W,YJL089W YGL096W YIL101C,0.94635945888829,0.0608489519718835 0.735228455906778,,"-0,00608684043746757","0,821953078699228","0,632897522672159",0,0,"0,273984359566409"
7,813,YHR047C,YCL055W YGR044C,YDR096W YLR136C,0.722197472570338 0.547729752040885,1.29873956012807 0.547729752040885,"-0,0604695874137918","-0,157630162283534","0,462962874829488","0,591828275120376",0,0,"0,154320958276496"
8,911,YBL074C,YOL067C YJL089W YFL052W,YKR034W,0.592939279850381 -0.0166485234772688 0.230723728243979,-0.125407796106954,"-0,00156157817702613",,"0,458759691606802","0,421197850932668",0,0,"0,152919897202267"
9,1019,YKL106W,YBR066C YCR018C,YIL101C YGR067C YPL230W,0.440689427824245 0.571614544179507,-0.0967565600977171,"-0,0469305228406818","0,00287979194321883","0,36420750639527","0,532779001481287",0,0,"0,121402502131757"
10,1176,YNR033W,YDR009W YBR297W YER161C,YIR017C YLR136C YOR344C,0.0685738793635426 0.292323682556631 0.353846382752742,-0.119763094953544 0.353846382752742,"-0,0023638666846126","0,000657371586227733","0,477150815524168","0,359282066913556",0,0,"0,159050271841389"
11,1254,YMR289W,YGR063C YCR018C YLR183C,YMR164C YHL027W,0.430908820369712 0.415206858140594 0.327570247507815,2.90974299547741 0.327570247507815 0.415206858140594,"-0,00309830407097775","-0,224437727387346","0,691502938775251","0,343514978459918","0,2",0,"0,297167646258417"
12,7072,YGR037C,YBR033W YCL055W YLR183C,YFL044C YFR034C YBR150C,0.242932449123966 0.562835543282006 0.310383669758744,0.413618803514376 0.310383669758744,"-0,00393942818650158","-0,00482175294596055","0,673545462971597","0,342379717308128",0,"0,166666666666667","0,280070709879421"
13,12962,YNR016C,YIR033W YKL038W YOR290C,YCR018C,1.22715614834613 0.752860990182884 0.862574522463951,-0.122778673548913,"-0,00917972197975125",,"0,584338359111933","0,438422728906363",0,0,"0,194779453037311"
14,13112,YBL015W,YMR280C YJL103C YGR067C,YLR183C,0.77973312951204 0.880061264942153 0.53956001401981,0.184704819577603,"-0,00516405184285837",,"0,804165496279021","0,687383056931447",0,0,"0,26805516542634"
15,13184,YPL267W,YLR183C,YDR216W YMR280C YPL230W,0.527440600341792,-0.303733900014392 0.0213469577741351,,"0,00188906695115187","0,508005419043993","0,511324158989415",0,0,"0,169335139681331"
16,13260,YDR511W,YBR297W YGR063C,YLR256W YJL056C,0.490304115805122 0.533973348691216,-0.814526940172703 0.533973348691216,"-0,0254015540010313","0,0969186518539529","0,622849334755958","0,438943217403776",0,0,"0,207616444918653"
17,13410,YLR304C,YJL103C YKL109W YGL197W,YDR451C,-0.276567193480579 -0.171432322992077 0.0363365610711273,0.205750193571507,"0,00441885583706517",,"0,512569883093156","0,492798711636992",0,0,"0,170856627697719"
18,13531,YJL200C,YFL021W,YDR216W YMR280C YIL101C,0.680952725396221,0.125017724562359 0.73040891175767,,"-0,00872626086223424","0,548926760257768","0,928226431655889",0,0,"0,182975586752589"
19,13646,YAL054C,YBR297W YJL089W YGR067C,,0.409325511675029 0.789641031612756 0.544940419396197,,"-0,00231137703288592",,"0,889752169729031","0,672690483473151",0,0,"0,296584056576344"
20,13693,YLR153C,YHR041C YML027W,YMR280C YDR096W YAL051W,-0.586647633126174 -0.443797301819678,1.28466095900448,"0,0668116151566007","-0,0200932202074258","0,741394328002866","0,482159588578576",0,0,"0,247131442667622"
21,13779,YNL220W,YOR344C,YJL089W YGL096W,0.411757528116918,1.67695906294598,,"-0,217162254850124","0,544581436644609","0,576937322303286",0,0,"0,181527145548203"
22,13937,YLR359W,YIR017C YJL056C,YJL089W YBR240C,0.460283910382053 0.426666913927019,-0.199152144063392 0.426666913927019,"-0,025724519704903","-0,0055633473634975","0,459306689976826","0,564323164423104",0,0,"0,153102229992275"
23,14059,YMR120C,YIR017C YLR136C,YDR009W,0.995352129880716 0.850657069433399,-0.638865228150015,"-0,0889765522123762",,"0,430087805714524","1,09263118248598",0,0,"0,143362601904841"
24,14151,YAR015W,YIR017C YDR253C,YMR280C YJL089W YIL101C,-0.162105853790383 -0.366752770351036,0.242460261179925,"0,0476526446137848","-0,00169780851430099","0,326082269911239","0,679148060638122",0,0,"0,108694089970413"
25,14263,YOR128C,YIR017C YLR136C,YDR009W,0.567944577579341 0.365471741883692,-0.352027286254651,"-0,0294264520525758",,"0,408451787390749","0,866550832744045",0,0,"0,136150595796916"
26,14360,YGR204W,YIR017C YLR136C,YDR009W YJL089W,-0.0249046911720754 -0.391744940478496,-0.168602584658682 -0.391744940478496,"0,0395984329280378","-0,0123991947614582","0,584884852691388","0,50482738968087",0,0,"0,194961617563796"
27,14405,YMR300C,YBR066C,YDR216W YGL197W YPL230W,0.175071268383307,0.418388011854947 0.915619962350853,,"-0,00724892154978032","0,283865450282215","0,674473515090699",0,0,"0,0946218167607383"
28,14492,YGL234W,YBR066C,YDR009W YDR277C,0.258836024979045,-0.102738697977517,,"-0,0245418706844283","0,415768830970947","0,551144936765907",0,0,"0,138589610323649"
29,14661,YGR061C,YFL021W,YMR280C YJL089W YGR067C,0.548433511679572,0.16317309415206 0.0150979765138791,,"-0,00486579855751184","0,473097137746118","0,680330451085067",0,0,"0,157699045915373"
30,14712,YDR408C,YMR016C YLR136C,YJR094C YDR043C YMR053C,0.936468474513643 1.06148328767024,-0.0427386043464872,"-0,114576404124614","-0,00306483569362618","0,275395376334032","0,505229163023141",0,0,"0,0917984587780107"
31,14917,YMR303C,YJL089W YGR067C,YLR136C,1.48083877056928 1.72417971105808,-0.219924654982993,"-0,116172881080867",,"0,69812611611114","1,28636681148372",0,0,"0,23270870537038"
32,15031,YGL256W,YOR344C,YDR009W YBR297W YGR067C,0.770193953129657,-0.577989000287522 -0.449314521231675,,"0,00601305296022832","0,584358317012832","0,862704400189102",0,0,"0,194786105670944"
33,15141,YBR145W,YIR017C YPL230W,YPR018W,0.370892522004137 -0.137224511934875,-1.06033959057395,"-0,0120986381341367",,"0,411666358575287","0,780258464507668",0,0,"0,137222119525096"
34,15213,YMR318C,,YJL103C YJL089W YMR053C,,0.481403096744807 0.328120652793046 0.934393135395395,,"-0,0115904520576881","0,568999314754433","0,706534806380478",0,0,"0,189666438251478"
35,15354,YCR105W,YCR106W YLR136C,YER111C YGR067C,0.0187808475405586 -0.203858447057758,-1.69517634777695 -0.203858447057758,"0,0680324439934493","0,161076133305571","0,464257894673349","0,878616195404224",0,0,"0,154752631557783"
36,15411,YMR009W,YPR193C YDR043C YPL230W,YIL154C,0.385777047043258 0.499832983284654 -0.0776547297670853,-0.274815996943227,"-0,00157184249508141",,"0,567337996957557","0,520915058803608",0,0,"0,189112665652519"
37,15612,YDR226W,YGR063C YLR183C YDR451C,YGL073W YMR164C,-0.0528957015346803 0.079568119634439 -0.158448272365723,3.34287324715877 -0.158448272365723 0.079568119634439,"0,00179678424007563","-0,500360851999656","0,893827298165339","0,270531284102713",0,0,"0,29794243272178"
38,19999,YER170W,YBR033W YBR240C YGR067C,YER088C,0.156795854641144 -0.450519978821455 -0.246244051490795,-0.507279188939565,"0,00547308742020735",,"0,6505234142751","0,536187451217839",0,0,"0,2168411380917"
39,20114,YCR011C,YKL038W YER111C YPL230W,YGL209W YGR063C,0.427485753149689 0.856757649553479 0.691795587611556,-1.18852247832232 0.691795587611556 0.856757649553479,"-0,00751631024258687","0,134311408483003","0,631323341622325","0,374934078720017",0,0,"0,210441113874108"
40,20247,YCR010C,YMR280C YJL089W YGR067C,YLR183C,0.297445796894216 0.880772142063535 0.733228172091056,-0.331305795197508,"-0,00271294385272072",,"0,864561787272868","0,960069953951144",0,0,"0,288187262424289"
41,20255,YDL239C,YIL154C YJL089W,YGR044C YDR146C,-0.580860972790167 -0.408192851289858,-0.0832148794358812 -0.408192851289858,"0,0899318147902084","0,0178923138722201","0,669156301635462","0,56613990985366","0,25",0,"0,306385433878487"
42,20412,YLR227C,YLR228C,YIL101C YGR067C,0.59707547726357,0.0319876497743473,,"-0,0265600497103493","0,390091736979541","0,54115064178759",0,0,"0,13003057899318"
43,20556,YMR282C,YBL021C YBR297W YBR240C,YIL154C YIL122W YJL089W,-0.237854974248301 -0.29791444694032 -0.315743267742489,0.0597691895200476 -0.315743267742489,"0,00553662045563586","-0,00296176920867937","0,532625445214842","0,337028652514629",0,0,"0,177541815071614"
44,20610,YER017C,YDR216W YGL197W YER169W,YGR063C YLR183C,-0.40436075625424 -0.245361889257209 -0.425130685491312,-0.322961929629264 -0.425130685491312 -0.245361889257209,"0,00748329021704395","0,0549748331762065","0,781520088180635","0,279766384385244",0,0,"0,260506696060212"
45,20740,YDR085C,YDR216W YGR044C YPL230W,YML027W,0.423653923233661 0.442972797777219 0.414233326848906,-0.209006285386377,"-0,00275827519248485",,"0,575776151443099","0,592306272408092",0,0,"0,191925383814366"
46,20878,YNR044W,YGR044C,YDR009W YBR297W,0.400852978310082,-0.850002879078827,,"0,0503119013246961","0,418970510966808","0,901556590963346",0,0,"0,139656836988936"
47,20941,YGL032C,YCR018C,YLR256W YLR136C,0.52187882182112,-2.55645153961582,,"0,25742248498983","0,515639611625454","1,29513852021538",0,0,"0,171879870541818"
48,21054,YIL044C,YIL010W YGR044C,YDL138W YJL089W YGR067C,0.634526552553436 0.119436770163513,-0.353452503129304,"-0,0169168393934487","0,00421521570951582","0,632509396823963","0,287401521074938",0,0,"0,210836465607988"
49,21162,YCL025C,YFL021W,YCR018C,0.376573847337191,-0.287935420478339,,,"0,32895368098799","0,908200313348624",0,0,"0,109651226995997"
50,21301,YBR132C,YDR216W YGL096W YGR067C,YCR018C,0.125767278812581 -0.153464310849769 -0.664513949484404,-0.0879412685260679,"0,00733660091226815",,"0,819910645763679","0,515424818014662",0,0,"0,273303548587893"
51,21370,YFL055W,YKL038W YDR169C YDR463W,YGR044C,0.71817010992942 1.64759550766574 1.06133525621177,-0.0254970978744029,"-0,0106464665616675",,"0,385441795352956","0,699067769459577",0,0,"0,128480598450985"
52,21518,YFL030W,YMR280C YJL103C YGR067C,YDR451C,0.780032434491477 1.82085402966606 1.03458373521906,0.190086331218618,"-0,0111984945605892",,"0,794573419400611","0,727125364948681",0,0,"0,26485780646687"
53,21604,YDR214W,YDR277C YFL044C YGR067C,YIR019C,0.426795157876144 1.1399306213836 0.804397277824585,-0.215043924765545,"-0,00770881165435995",,"0,343802978519376","0,678629653069978","0,25",0,"0,197934326173125"
54,21718,YOR023C,YKL038W YHR006W YPL230W,YGR063C YCR018C YLR183C,-0.0515263420661032 -0.0435204020080182 -0.143891533881183,-0.255432958739512 -0.143891533881183,"0,00323174715973689","0,00182173352721281","0,773831093976118","0,365616346061897",0,0,"0,257943697992039"
55,21871,YCR082W,YCL055W YDL020C YJL089W,YJR147W YIL154C,0.52248966509851 0.449346434604668 0.174712175496506,-0.322702806586958 0.174712175496506 0.449346434604668,"-0,00302603230021467","0,0197642752203912","0,553571320387036","0,38226802824446","0,2",0,"0,251190440129012"
56,21973,YLR109W,YGL209W YLR136C,YDR216W YKL109W YGR067C,0.476554093465113 0.173157957645877,0.346693235487375,"-0,0179042592650595","-0,00113241336875167","0,396676291983736","0,45789284787192",0,0,"0,132225430661245"
57,22098,YNR074C,YJL056C,YDR043C,0.69659382032535,-0.81373034001154,,,"0,462249819503063","1,05951887807752",0,0,"0,154083273167688"
58,22196,YMR092C,YDL048C,YML113W YBR297W,0.0847312302152708,-0.182056486242922,,"0,00579688633082866","0,492247575125506","0,415371323218906",0,0,"0,164082525041835"
59,22289,YIL079C,YFR028C,YDR096W YGR067C,0.101673403925381,-1.22952066392566,,"0,10015418165358","0,594379640697593","0,47308099302192",0,0,"0,198126546899198"
60,22524,YDL175C,YML113W YBR297W,YGL181W YIR017C YDR253C,1.42070041822338 1.46588484484191,0.264922661248797,"-0,143294791220786","-3,01931825196515e-05","0,721911512274323","0,259679999127726",0,0,"0,240637170758108"
61,22669,YBR059C,YGL197W YMR164C YOR290C,YGR063C YLR183C,0.49803688383333 0.477993643657459 0.50439419549919,-1.39119635509506 0.50439419549919 0.477993643657459,"-0,00379272238951789","0,167315861600794","0,785579386786553","0,346686762139857",0,0,"0,261859795595518"
62,22948,YOR034C,YOR113W YHL027W YMR053C,YGL209W YDR451C,-0.773564969370012 0.0746453713119007 0.169612015950992,-1.06354960791283 0.169612015950992 0.0746453713119007,"0,00446046249707867","0,114295066214876","0,588754144756941","0,353534518944477",0,0,"0,196251381585647"
63,23259,YOR335C,YDR266C,YDR096W YGL197W YIL122W,0.46143579479188,-0.181801353018299 0.240678383894697,,"0,00166583473425912","0,479618904247997","0,397860494222868",0,0,"0,159872968082666"
64,23712,YJL122W,YML113W,YMR280C YOR290C YIL101C,1.00935753891954,0.414291532355283 -0.122580181836,,"-0,00285322859260528","0,837670531004154","0,490054396900721",0,0,"0,279223510334718"
65,23738,YMR170C,YDR096W YLR176C,YGR063C YML027W,-1.88132929100038 -1.18978745691124,-0.151343483901799 -1.18978745691124,"0,218044739269665","-0,0301138582669285","0,477082555259318","0,711750773226966",0,0,"0,159027518419773"
66,23918,YMR169C,YMR280C YBR297W YPL230W,YLR183C,0.230784019206139 -0.222482560202718 0.985423390413444,-0.630849037245447,"-0,00401024357576303",,"0,570331739345378","1,11158462538326",0,0,"0,190110579781793"
67,24023,YOR374W,YDR216W YMR280C YPL230W,YLR183C,0.670200620529798 1.20187724514276 0.908087926901318,-0.238452011957726,"-0,00964365916828165",,"0,827338442252967","0,552135723111053",0,0,"0,275779480750989"
68,24082,YER073W,YML113W,YDR096W YLR136C,0.336632559698176,1.47437846071276,,"-0,182040500366947","0,439557953611193","0,787370206568578",0,0,"0,146519317870398"
69,24254,YPL061W,YDR043C YJL089W YIL101C,YOR028C,-0.087926428796696 -0.833005050427828 -0.266695748488483,-0.115834324793523,"0,00767134388499576",,"0,454403526161828","0,674775955503129",0,0,"0,151467842053943"
70,26645,YNL148C,YBR033W YCL055W YCR018C,YGL197W YBR150C YPL230W,-0.16667492492989 -0.0944773444026395 -0.119516389056936,0.81772035559286 -0.119516389056936,"0,00380661775992646","-0,00528790116668725","0,557012221534054","0,469068364612998",0,0,"0,185670740511351"
71,27738,YNR030W,YGR044C YOR344C,YNR010W YER161C,1.22723478001854 1.57088379550052,-1.42759770444778 1.57088379550052,"-0,144197814393565","0,139304928728037","0,448366531317028","0,500539535233315","0,25",0,"0,232788843772343"
72,28784,YBR070C,YGR063C YLR183C,YMR280C YJL089W,0.547757525404296 0.540641913273686,-0.660757371447047 0.540641913273686,"-0,00819072279031491","0,0846974751888562","0,700275361231652","0,410816658739624",0,0,"0,233425120410551"
73,29321,YBL082C,YLR113W YML027W,YER161C YIL101C YGR067C,0.302665582097927 0.195490890208912,-0.377793166810711,"-0,0087172703169257","-0,000399604273237378","0,611278670603619","0,456215077721683",0,0,"0,203759556867873"
74,29984,YPL227C,YGR063C YLR183C,YDR216W YIL036W YOR191W,0.673097451761906 0.844960794174761,-0.0730447956828209,"-0,0664590425340499","-0,00119442468163476","0,813503304986678","0,323836708130024",0,0,"0,271167768328893"
75,30808,YBR243C,YGR044C YOR344C,YBR297W YIL122W YGR067C,-1.0765159747308 -1.36372379192502,0.0532205045634066,"0,144511537784294","-0,00083311796789996","0,399684469372092","0,516799100451703","0,2",0,"0,199894823124031"
76,34616,YOR067C,YGR063C YCR018C YLR183C,YMR280C YFL044C YFR034C,0.0477951813145281 0.107402520993632 0.297467787478713,0.360549875199817 0.297467787478713,"-0,00181010477626012","-0,00657283292213985","0,690059875445653","0,337634936926243",0,"0,166666666666667","0,28557551403744"
77,35718,YGL021W,YDR146C YDR451C,YFL044C YMR053C YGL096W,0.650782947846038 0.261760821575276,-0.542035297648346,"-0,0101515025094522","0,00910480606924683","0,813226362098425","0,353451152773984",0,0,"0,271075454032808"
78,35850,YBL009W,YCL055W YLR183C,YOL089C YDR169C YPL230W,0.663250633251224 0.806166547047528,-0.738396767262164,"-0,0523409940841715","0,00244807665380035","0,720968258127379","0,410454223301442",0,0,"0,240322752709126"
79,35924,YNL270C,YPR008W YGL096W YIL101C,YCR106W,-1.50707407610191 -0.78957611769125 -0.924778649552918,0.0397548984400041,"0,0145189986887412",,"0,430451140413345","0,639696924201809",0,0,"0,143483713471115"
80,36075,YOL130W,YMR280C YIL154C YHL027W,YGR044C YGR063C YDR451C,-0.701804151342614 -0.294813675393337 -0.0201125995604164,-0.944831609903891 -0.0201125995604164,"0,00413172620366339","0,010165564514957","0,584854096451362","0,395127711947336",0,0,"0,194951365483787"
81,36151,YFL050C,YPR196W,YKL043W YBR240C YGR067C,0.563055889781896,0.206329511374473 0.330536457352988,,"-0,00531248147039858","0,434652764799338","0,466579362864628",0,0,"0,144884254933113"
82,36244,YLR089C,YMR280C YCR084C,YGL209W,-0.895394531650239 -0.256317626610067,-0.164373572500752,"0,0974440323309747",,"0,372949058275465","0,486655671489097",0,0,"0,124316352758488"
83,36416,YDR111C,YDL020C YGR067C YPL230W,YGR044C,-0.788022996026503 -1.18598820263442 -0.827180744536701,0.0140070968378912,"0,0129363254062416",,"0,712793472036349","0,776495472279567",0,0,"0,237597824012116"
84,36459,YKR021W,YKL038W YDR463W YHR006W,YGR063C YML027W,-0.108366657407895 -0.0994418967598891 -0.0307329035918192,0.487901681728235 -0.0307329035918192 -0.0994418967598891,"0,00391434721278978","-0,0643098046018187","0,725875432854166","0,349084837855458",0,0,"0,241958477618055"
85,36688,YJL084C,YAL051W YKL038W YJL089W,YBR033W YDR451C,0.237012078913839 0.0572808702996614 -0.0386875461313368,0.620648497333481 -0.0386875461313368 0.0572808702996614,"0,00185791867825568","-0,0946217326344056","0,827217417911202","0,287489300387231",0,0,"0,275739139303734"
86,36735,YDR242W,YOR380W,YGR063C,0.851315639849991,-0.16028833542926,,,"0,51366550097616","0,539900823468064",0,0,"0,17122183365872"
87,36890,YBR158W,YGR044C YGR063C,YBR240C,1.44538823902665 1.12670691869442,-0.194122961091701,"-0,0964836151987652",,"0,615475539194522","0,602753207468919","0,333333333333333",0,"0,316269624175952"
88,36993,YGL156W,YMR280C YJL089W YMR053C,YLR183C,0.538364225832338 0.445421168332067 0.872270614602322,-0.119187148239504,"-0,00482129500411223",,"0,82745566558158","0,536930671757365",0,0,"0,27581855519386"
89,37125,YJR047C,YGL209W,YMR280C YIL101C YPL230W,0.162433363389772,-0.510814817977867 -0.912539307030775,,"0,00143045921894159","0,545252509594894","1,04371944330503",0,0,"0,181750836531631"
90,37186,YEL036C,YKR099W YML113W,YOR028C YMR053C,-0.637311957210299 -0.396840307866017,-0.231684488358576 -0.396840307866017,"0,0811649810333318","0,0289208864982315","0,588848316546348","0,355098022529462",0,0,"0,196282772182116"
91,37343,YCL050C,YGR044C YOR344C,YFL044C YFR034C YGR067C,-0.30399370101197 -0.172500492639077,0.307847029490539,"0,0394571243713088","-0,00524095322725086","0,607378663902375","0,468103798202047",0,"0,25","0,285792887967458"
92,37459,YDR530C,YIL036W YKL038W YPL230W,YER111C YBR240C YGR067C,0.223674193924022 0.135474085073015 0.132107785899155,-0.411887388067921 0.132107785899155,"0,000891778255756946","0,0014326556212158","0,56150973303596","0,534685097479948",0,0,"0,187169911011987"
93,37592,YDL008W,YCL055W YBR297W,YLR256W YJL056C,-0.316575992694657 -0.590901148323823,-1.22569779874655 -0.590901148323823,"0,097615420921757","0,144104791574447","0,746856425231302","0,442018646991839",0,0,"0,248952141743767"
94,37683,YLR127C,YKL038W YDR463W YIL101C,YGL209W YDR451C,0.256746018767028 0.176784478640707 -0.386760749619204,0.0195823119939399 -0.386760749619204 0.176784478640707,"0,00183389546720698","-0,0146867014014663","0,453836552951754","0,429264550997717",0,0,"0,151278850983918"
95,37788,YLR102C,YPR008W YBR297W YJL089W,YGL209W YML027W,0.429029774652946 0.165723771065864 0.43712312560784,0.429811630533336 0.43712312560784 0.165723771065864,"-0,00216032444798113","-0,0522232756902075","0,711418833337573","0,456366574845417",0,0,"0,237139611112524"
96,37996,YBR151W,YIL010W YGR044C,YMR280C YKL038W YMR053C,1.23165815734405 0.998713360380792,0.263358247006033,"-0,0892700190586789","-0,00173800900527567","0,391741400030607","0,400572587190663",0,0,"0,130580466676869"
97,38238,YBR286W,YDR423C YKL038W YHR006W,YGR063C YML027W,-0.392419463096763 -0.27420387941743 -0.802595973552197,-0.296612743155969 -0.802595973552197 -0.27420387941743,"0,00585754419984562","0,0325963628441783","0,596110402435214","0,311587185603758",0,0,"0,198703467478405"
98,38441,YNL077W,YMR280C YDL020C YGR067C,YDR451C,0.529819194777648 0.976865366243721 0.025029041866135,-0.226066772745865,"-0,00260328202249327",,"0,761993715384726","0,512965460085521",0,0,"0,253997905128242"
99,38496,YBL037W,YMR280C YCR084C,YJR147W,1.26310631408503 1.24909270875316,-0.147443782357103,"-0,113034560788359",,"0,606691719175487","0,342832163236671",0,0,"0,202230573058496"
100,38668,YPL195W,YKL112W YBR150C,YMR280C,0.325933094082304 0.661509578027165,-0.233493103584542,"-0,0240777753802071",,"0,404478475552235","0,397094502454034",0,0,"0,134826158517412"
101,38762,YHL019C,YDR096W YGL073W YGR067C,YBR066C YGR044C,0.13707656499264 0.672867751257199 0.0741589530332714,-1.22092529063031 0.0741589530332714 0.672867751257199,"-0,00129369927309223","0,119751773744267","0,648478631973803","0,305974569545517",0,0,"0,216159543991268"
102,43033,YBR288C,YFR028C YDR266C,YFL044C YFR034C YJL089W,0.00230604926600314 -0.334627778363986,0.412284665251305,"0,0543678914636667","-0,00701644953497678","0,682852797858361","0,325968041185582",0,"0,25","0,310950932619454"
103,44081,YKL114C,,YLR256W YMR053C YPL230W,,-0.310439508357338 -0.579130650096332 -0.173808854635145,,"0,00269613901893394","0,448945778958022","0,400614273694097",0,0,"0,149648592986007"
104,44134,YNL094W,YGL073W YAL051W,YCR018C YDR146C YLR183C,-1.03281100394736 -1.3628864772306,-0.202493282637357,"0,160040156707384","0,0040949324789012","0,603582287416962","0,328698332415981",0,0,"0,201194095805654"
105,46196,YIL040W,YPR094W YGR063C YCR018C,YIL036W YDR096W YKL032C,0.117824245750108 0.0480750398104823 -0.370885061919299,0.845279217221359 -0.370885061919299,"0,00334638689508818","-0,0091641279205338","0,722343223939892","0,428888211481706",0,0,"0,240781074646631"
106,50201,YLR170C,,YDR216W YDR277C YKL038W,,0.109612414108763 0.10987671201246 -0.463674766970815,,"-0,000137185861105115","0,549915530345487","0,320430808974417",0,0,"0,183305176781829"
107,51395,YJL024C,YBR066C YPL129W,YFL044C YFR034C YJL089W,2.98313783981124 3.3583351388615,-0.165705609072447,"-0,312010628768237","0,00560632268093336","0,484790546390288","0,389192244503528",0,"0,25","0,244930182130096"
108,53551,YML022W,YGR063C YLR183C,YDR216W YMR053C YIL101C,0.637275751149924 0.48407859755568,0.193835419319763,"-0,0474700837863853","-0,00279385505342562","0,777970713732035","0,491210208724475",0,0,"0,259323571244012"
109,53642,YDR441C,YBR240C YBL054W,YLR256W YIR017C,0.795396256286589 0.573089877362618,-0.74266905797382 0.573089877362618,"-0,0555217207673301","0,0573152522405158","0,694918566675127","0,365775607190763",0,0,"0,231639522225042"
110,53805,YNL065W,YGR063C,YMR280C YJL103C YPR193C,0.305909463996577,-0.330716457370305 -0.585418659871718,,"0,00246829353985747","0,554761712329948","0,891717344376342",0,0,"0,184920570776649"
111,53838,YPR192W,YIR019C YGR067C,YML113W,-1.07471469956515 -1.48991966681623,-0.300796986015848,"0,166472019951217",,"0,655428780696175","0,806805999597694",0,0,"0,218476260232058"
112,53947,YLL052C,YDR253C,YML051W,0.334638886904385,-0.658909554671394,,,"0,371538216974329","0,927530944083584",0,0,"0,123846072324776"
113,54042,YBR149W,YOR363C YMR053C YBR150C,YFR028C YDR266C,0.453402387497218 0.475700968927841 0.360251342891419,0.153671032164263 0.360251342891419 0.475700968927841,"-0,00388174448155808","-0,0299095915119424","0,603292848907202","0,409891428830791",0,0,"0,201097616302401"
114,54198,YER036C,YML113W YJR147W,YDR216W YMR280C YDR096W,2.32756832751479 2.02472886430049,0.181197628786018,"-0,207056645690954","-0,000575950595103166","0,488294327910276","0,478668900373106",0,0,"0,162764775970092"
115,58353,YGL105W,YBR066C YPL129W,YPR193C YFL044C YFR034C,4.59669948398655 4.57177899903279,0.0618587644388614,"-0,481201016129911","0,000253536711379185","0,679853510023629","0,420469986011226",0,"0,25","0,309951170007876"
116,59394,YNR035C,,YDR096W YPR193C YIL154C,,0.848144236836202 0.616143097186313 0.537787976590115,,"-0,00991658949370156","0,386196200797827","0,382275384963671",0,0,"0,128732066932609"
117,59481,YBR234C,YIL010W,YBR297W YFR034C,0.460702724001032,0.0471129226649966,,"-0,0166823970423353","0,565995170078118","0,354360742165896","0,333333333333333",0,"0,299776167803817"
118,60053,YHR013C,YFR028C YDR266C,YDR096W YFL044C YFR034C,0.927676888682368 0.856283395324236,-0.024077652887464,"-0,0730860163923465","-0,00184680548352742","0,559212555853081","0,535930587765522",0,"0,25","0,269737518617694"
119,60291,YCR048W,YGR097W,YDR216W YBR033W,0.396601053259518,1.3436764270852,,"-0,192020401669949","0,382326834708132","0,487585119687264",0,0,"0,127442278236044"
120,60450,YNR019W,YDR216W YIR017C YBR240C,YGR044C,-0.351683165849606 -0.741870704195783 -0.879514914289793,0.0973459185658431,"0,0133380318140084",,"0,554958053926499","0,794613017784335",0,0,"0,1849860179755"
121,60547,YOR094W,YCL055W YGR063C,YDR096W YKL038W YOR290C,1.12026535637876 0.931054889158912,-0.664503089566665,"-0,0850662974155207","0,00460432562087685","0,760384708984376","0,335846253959614",0,0,"0,253461569661459"
122,60654,YOL058W,YIR017C YBR240C,YDR009W,1.21975266101278 1.68914713148682,-0.901223123354244,"-0,131289579868688",,"0,609897620207981","1,05133477026671",0,0,"0,203299206735994"
123,60788,YJL071W,YBR033W YGR044C YCR018C,YDR216W YDR096W YGR067C,0.469703270598575 0.348867162238181 0.32144418861052,-0.236036494510089 0.32144418861052,"-0,00415659426917493","-0,00222438285519316","0,428888586435995","0,413218783277891",0,0,"0,142962862145332"
124,60866,YJL088W,YIR017C YIL101C,YLR136C,1.56461766788407 1.30714706060196,-0.446801629419506,"-0,105415818668923",,"0,562859399645721","1,14443881366203",0,0,"0,187619799881907"
